doi,pub_date,filename,file_format,num_bytes,total_downloads
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_05ksi_000in.mat,application/octet-stream,295216,51
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_05_066_strain.csv,text/csv,16720,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_10ksi_066in.mat,application/octet-stream,295216,49
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_15_000_strain.csv,text/csv,7904,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_15ksi_033in.mat,application/octet-stream,295216,47
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_05_000_strain.csv,text/csv,15200,33
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_10_066_strain.csv,text/csv,11400,31
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_10_132_strain.csv,text/csv,49780,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_10ksi_099in.mat,application/octet-stream,295216,49
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_10ksi_132in_a.mat,application/octet-stream,295216,52
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_15_033_strain.csv,text/csv,22116,34
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_15ksi_000in.mat,application/octet-stream,295216,48
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_15ksi_132in.mat,application/octet-stream,295216,48
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_20_066_strain.csv,text/csv,13680,31
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_20_099_strain.csv,text/csv,52440,34
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_25_099_strain.csv,text/csv,8360,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_25ksi_099in_a.mat,application/octet-stream,295216,44
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_25ksi_000in.mat,application/octet-stream,295216,53
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_25ksi_033in.mat,application/octet-stream,295216,48
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_dimensions.pdf,application/pdf,107161,46
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_05_099_strain.csv,text/csv,9120,30
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_05ksi_132in.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_05ksi_066in.mat,application/octet-stream,295216,34
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_05ksi_000in_a.mat,application/octet-stream,295216,42
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_05ksi_033in_a.mat,application/octet-stream,295216,36
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_10ksi_099in_a.mat,application/octet-stream,295216,29
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_10ksi_099in.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_10ksi_033in_a.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_10ksi_033in.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_10ksi_000in_a.mat,application/octet-stream,295216,32
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_15_099_strain.csv,text/csv,11704,31
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_15_066_strain.csv,text/csv,11400,33
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_15ksi_132in.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_20_000_strain.csv,text/csv,11552,34
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_20ksi_033in.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_20ksi_033in_b.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_20ksi_099in.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_25ksi_066in_a.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_25ksi_132in.mat,application/octet-stream,295216,29
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_10_099_strain.csv,text/csv,10640,32
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_25_132_strain.csv,text/csv,7524,32
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_25_000_strain.csv,text/csv,15200,31
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_05_066_strain.csv,text/csv,10260,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_10ksi_132in.mat,application/octet-stream,295216,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_05ksi_033in.mat,application/octet-stream,295216,44
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_05ksi_132in_a.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_15ksi_099in_a.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_05ksi_066in_a.mat,application/octet-stream,295216,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_25ksi_033in.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_05ksi_132in_b.mat,application/octet-stream,295216,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_20ksi_033in_a.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_10ksi_000in_a.mat,application/octet-stream,295216,32
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_05_132_strain.csv,text/csv,11096,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_05ksi_132in_a.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_10_000_strain.csv,text/csv,11400,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_10ksi_000in.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_15_033_strain.csv,text/csv,12312,30
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_15_066_strain.csv,text/csv,13148,34
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_15_099_strain.csv,text/csv,11780,34
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_15ksi_099in.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_15ksi_132in.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_25ksi_033in_a.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_25ksi_132in_b.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_05ksi_099in.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_25_000_strain.csv,text/csv,12920,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_25ksi_066in_a.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_25ksi_033in_a.mat,application/octet-stream,295216,46
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_05ksi_033in.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_15ksi_000in.mat,application/octet-stream,295216,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_20ksi_000in.mat,application/octet-stream,295216,29
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_15ksi_066in.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_10_033_strain.csv,text/csv,11400,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_15ksi_066in_a.mat,application/octet-stream,295216,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_20ksi_000in_a.mat,application/octet-stream,295216,29
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_10ksi_099in_a.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_20ksi_132in_a.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_25ksi_099in_b.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_05_066_strain.csv,text/csv,14440,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_15ksi_099in_a.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_25ksi_132in_a.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_20ksi_066in.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_25ksi_000in.mat,application/octet-stream,295216,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_25ksi_066in.mat,application/octet-stream,295216,45
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_25_066_strain.csv,text/csv,21432,32
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_strain.csv,text/csv,781,30
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_15_000_strain.csv,text/csv,23332,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_15ksi_033in.mat,application/octet-stream,295216,34
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_15ksi_033in_a.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_20_033_strain.csv,text/csv,11932,31
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_20_099_strain.csv,text/csv,10260,32
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_20_132_strain.csv,text/csv,11400,31
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_25_033_strain.csv,text/csv,11400,33
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_25ksi_099in.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_25ksi_066in.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_05ksi_066in.mat,application/octet-stream,295216,33
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_10_099_strain.csv,text/csv,10944,34
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_10_066_strain.csv,text/csv,16720,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_10ksi_033in_a.mat,application/octet-stream,295216,33
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_15_000_strain.csv,text/csv,13224,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_15ksi_033in.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_15ksi_132in_a.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_20_033_strain.csv,text/csv,11677,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_20ksi_099in_a.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_20ksi_132in_a.mat,application/octet-stream,295216,32
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_25_099_strain.csv,text/csv,11856,30
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_10_066_strain.csv,text/csv,11248,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_10ksi_066in_a.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_10ksi_000in.mat,application/octet-stream,295216,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_20ksi_132in.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_25ksi_000in_a.mat,application/octet-stream,295216,32
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_05_033_strain.csv,text/csv,45600,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_05ksi_000in_a.mat,application/octet-stream,295216,29
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_10ksi_033in.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_25_033_strain.csv,text/csv,12768,30
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_10_000_strain.csv,text/csv,11932,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_20ksi_066in_a.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_25ksi_000in.mat,application/octet-stream,295216,34
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_15ksi_066in_a.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_05ksi_000in_a.mat,application/octet-stream,295216,53
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_20ksi_099in.mat,application/octet-stream,295216,46
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen 2_dimensions.pdf,application/pdf,101963,50
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_05ksi_033in_a.mat,application/octet-stream,295216,29
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_05ksi_066in_a.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_05ksi_132in.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_10ksi_099in.mat,application/octet-stream,295216,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_10ksi_132in.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_10ksi_132in_a.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_15ksi_000in.mat,application/octet-stream,295216,34
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_20_132_strain.csv,text/csv,12768,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_20ksi_000in_a.mat,application/octet-stream,295216,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_20ksi_033in.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_25_066_strain.csv,text/csv,12008,35
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_25ksi_000in_a.mat,application/octet-stream,295216,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_dimensions.pdf,application/pdf,101995,28
10.13012/B2IDB-7897650_V1,2020-05-12,ReadMe.txt,text/plain,6644,48
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_05ksi_066in.mat,application/octet-stream,295216,51
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_20ksi_132in.mat,application/octet-stream,295216,48
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_20ksi_099in_a.mat,application/octet-stream,295216,46
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_05ksi_033in_a.mat,application/octet-stream,295216,51
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_20ksi_033in_a.mat,application/octet-stream,295216,50
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_10_099_strain.csv,text/csv,8360,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_10ksi_066in_a.mat,application/octet-stream,295216,52
10.13012/B2IDB-7897650_V1,2020-05-12,Test Setup.pdf,application/pdf,215051,35
10.13012/B2IDB-7897650_V1,2020-05-12,Test Setup Image.tif,image/tiff,1099620,33
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_05_099_strain.csv,text/csv,14136,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_05ksi_099in_a.mat,application/octet-stream,295216,55
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_10ksi_000in.mat,application/octet-stream,295216,51
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_10_033_strain.csv,text/csv,14060,33
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_10ksi_033in_a.mat,application/octet-stream,295216,47
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_05_132_strain.csv,text/csv,25840,33
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_05ksi_066in_a.mat,application/octet-stream,295216,44
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_10ksi_033in.mat,application/octet-stream,295216,50
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_15_132_strain.csv,text/csv,7752,31
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_15_099_strain.csv,text/csv,7600,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_15ksi_099in.mat,application/octet-stream,295216,49
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_15ksi_033in_a.mat,application/octet-stream,295216,44
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_20_000_strain.csv,text/csv,8436,32
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_05_033_strain.csv,text/csv,26600,34
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_10_000_strain.csv,text/csv,31920,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_10ksi_000in_a.mat,application/octet-stream,295216,48
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_10ksi_132in.mat,application/octet-stream,295216,48
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_15_066_strain.csv,text/csv,12920,34
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_15ksi_066in.mat,application/octet-stream,295216,46
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_20_033_strain.csv,text/csv,13680,35
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_20ksi_066in_a.mat,application/octet-stream,295216,52
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_20_132_strain.csv,text/csv,8360,33
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_20ksi_066in.mat,application/octet-stream,295216,47
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_20ksi_000in.mat,application/octet-stream,295216,50
10.13012/B2IDB-7897650_V1,2020-05-12,specimen1_25_033_strain.csv,text/csv,26296,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_25ksi_066in_a.mat,application/octet-stream,295216,50
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_25ksi_099in.mat,application/octet-stream,295216,48
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_25ksi_132in.mat,application/octet-stream,295216,43
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen1_05ksi_132in.mat,application/octet-stream,295216,49
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_05_000_strain.csv,text/csv,24548,33
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_05_132_strain.csv,text/csv,10260,30
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_05ksi_000in.mat,application/octet-stream,295216,44
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_05ksi_099in_a.mat,application/octet-stream,295216,32
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_10_033_strain.csv,text/csv,9956,31
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_10_132_strain.csv,text/csv,10260,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_10ksi_132in_a.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_10ksi_066in.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_15_132_strain.csv,text/csv,10412,32
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_15_033_strain.csv,text/csv,10488,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_15ksi_132in_a.mat,application/octet-stream,295216,34
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_15ksi_000in_a.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_15ksi_099in.mat,application/octet-stream,295216,33
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_20ksi_000in.mat,application/octet-stream,295216,29
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_20ksi_066in.mat,application/octet-stream,295216,32
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_25_132_strain.csv,text/csv,17480,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_25ksi_099in_a.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_25ksi_033in_a.mat,application/octet-stream,295216,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_20ksi_132in.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_20ksi_066in_a.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_25_132_strain.csv,text/csv,18696,30
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_20_066_strain.csv,text/csv,10488,38
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_20ksi_099in_a.mat,application/octet-stream,295216,29
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_25_099_strain.csv,text/csv,14592,31
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_25_066_strain.csv,text/csv,30400,33
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen2_25ksi_132in_a.mat,application/octet-stream,295216,32
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_05_000_strain.csv,text/csv,3800,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_10ksi_066in.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_10ksi_000in_b.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_15ksi_066in.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_15ksi_000in_a.mat,application/octet-stream,295216,33
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_15ksi_033in_a.mat,application/octet-stream,295216,32
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_20_000_strain.csv,text/csv,12996,33
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_20ksi_099in.mat,application/octet-stream,295216,32
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_25_000_strain.csv,text/csv,9576,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_25ksi_099in.mat,application/octet-stream,295216,33
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_25ksi_132in.mat,application/octet-stream,295216,34
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_strain.csv,text/csv,781,31
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_05_099_strain.csv,text/csv,15580,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_05ksi_099in_a.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_05ksi_000in.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_10_132_strain.csv,text/csv,12920,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_10ksi_066in_a.mat,application/octet-stream,295216,32
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_15_132_strain.csv,text/csv,12464,31
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_20_066_strain.csv,text/csv,11704,31
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_20_099_strain.csv,text/csv,12312,32
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_20ksi_033in_a.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_25ksi_066in.mat,application/octet-stream,295216,31
10.13012/B2IDB-7897650_V1,2020-05-12,Specimen3_25ksi_033in.mat,application/octet-stream,295216,30
10.13012/B2IDB-7897650_V1,2020-05-12,specimen3_strain.csv,text/csv,298,33
10.13012/B2IDB-7897650_V1,2020-05-12,specimen2_05_033_strain.csv,text/csv,13072,33
10.13012/B2IDB-4638196_V1,2020-05-13,resteco-nyt.csv,text/csv,378790654,66
10.13012/B2IDB-4638196_V1,2020-05-13,ResTeCo Project NYT Dataset Variable Descriptions.pdf,application/pdf,5418119,66
10.13012/B2IDB-4638196_V1,2020-05-13,README.md,text/plain,3076,64
10.13012/B2IDB-0925335_V1,2020-08-19,C64m.mat,application/octet-stream,1484473773,26
10.13012/B2IDB-0925335_V1,2020-08-19,Cij64.csv,text/csv,1518960640,32
10.13012/B2IDB-0925335_V1,2020-08-19,Influence_Coefficients_readme.txt,text/plain,4934,29
10.13012/B2IDB-9238850_V1,2020-10-30,phthalates_hot_flashes_SI_061220.docx,"",74278,23
10.13012/B2IDB-3968226_V1,2020-06-11,data_readme.txt,text/plain,6078,65
10.13012/B2IDB-3968226_V1,2020-06-11,MOVIE_S16_data.zip,application/zip,91237914,53
10.13012/B2IDB-3968226_V1,2020-06-11,MOVIE_S19_data.zip,application/zip,260543098,60
10.13012/B2IDB-3968226_V1,2020-06-11,MOVIE_S9_data.zip,application/zip,135686087,61
10.13012/B2IDB-3968226_V1,2020-06-11,MOVIE_S2_data.zip,application/zip,92704996,57
10.13012/B2IDB-3968226_V1,2020-06-11,MOVIE_S14_data.zip,application/zip,80278320,60
10.13012/B2IDB-3968226_V1,2020-06-11,MOVIE_S5_data.zip,application/zip,303866147,56
10.13012/B2IDB-3968226_V1,2020-06-11,MOVIE_S10_data.zip,application/zip,130534118,56
10.13012/B2IDB-3968226_V1,2020-06-11,MOVIE_S15_data.zip,application/zip,301959478,59
10.13012/B2IDB-3968226_V1,2020-06-11,MOVIE_S7_data.zip,application/zip,306375728,56
10.13012/B2IDB-3968226_V1,2020-06-11,MOVIE_S3_data.zip,application/zip,306742728,57
10.13012/B2IDB-3968226_V1,2020-06-11,MOVIE_S6_data.zip,application/zip,90458488,55
10.13012/B2IDB-3968226_V1,2020-06-11,MOVIE_S13_data.zip,application/zip,291748367,53
10.13012/B2IDB-3968226_V1,2020-06-11,MOVIE_S1_data.zip,application/zip,297245812,64
10.13012/B2IDB-3968226_V1,2020-06-11,MOVIE_S11_data.zip,application/zip,269857923,57
10.13012/B2IDB-3968226_V1,2020-06-11,MOVIE_S18_data.zip,application/zip,77613678,56
10.13012/B2IDB-3968226_V1,2020-06-11,MOVIE_S17_data.zip,application/zip,279348443,57
10.13012/B2IDB-3968226_V1,2020-06-11,MOVIE_S4_data.zip,application/zip,93288258,56
10.13012/B2IDB-3968226_V1,2020-06-11,MOVIE_S20_data.zip,application/zip,64960452,56
10.13012/B2IDB-3968226_V1,2020-06-11,MOVIE_S8_data.zip,application/zip,94052544,58
10.13012/B2IDB-3968226_V1,2020-06-11,MOVIE_S12_data.zip,application/zip,67835211,56
10.13012/B2IDB-0533274_V1,2021-02-28,Expt_dyn_data.tar.gz,application/x-gzip,4836700677,11
10.13012/B2IDB-0533274_V1,2021-02-28,CERES_vs_2expts_new.mat,application/octet-stream,210089,11
10.13012/B2IDB-0533274_V1,2021-02-28,Expt_fix_data.tar.gz,application/x-gzip,3716351084,10
10.13012/B2IDB-6771049_V1,2020-09-17,Refsland_et_al_ECS20-0465_BAI.csv,text/csv,670916,22
10.13012/B2IDB-6771049_V1,2020-09-17,Refsland_et_al_ECS20-0465_WUEi.csv,text/csv,20711,26
10.13012/B2IDB-6771049_V1,2020-09-17,Refsland_et_al_ECS20-0465_d18Or.csv,text/csv,15802,30
10.13012/B2IDB-6771049_V1,2020-09-17,Refsland_et_al_ECS20-0465_DroughtIndices.csv,text/csv,56790,22
10.13012/B2IDB-1681718_V1,2020-12-07,Figure1.zip,application/zip,900,13
10.13012/B2IDB-1681718_V1,2020-12-07,FigureS3.zip,application/zip,6580934,14
10.13012/B2IDB-1681718_V1,2020-12-07,FigureS4.zip,application/zip,2126868,15
